Location list generated 2022-04-27  9:57 AM UTC

G St. Pier (San Diego), 0.22 nmi. SW of, California Sub 32.7083° N, 117.1775° W
G St. Pier (San Diego), 0.22 nmi. SW of, California Sub 32.7083° N, 117.1775° W
Gabarus Cove, Nova Scotia                           Sub 45.8500° N,  60.1667° W
Gabo Island, Australia                              Ref 37.5667° S, 149.9167° E
Gabriola Pass, British Columbia                     Ref 49.1333° N, 123.7167° W
Gabriola Passage, British Columbia Current          Ref 49.1283° N, 123.7000° W
Gakiya, Okinawa, Japan                              Ref 27.0333° N, 127.9670° E
Galesville, West River, Chesapeake Bay, Maryland    Sub 38.8333° N,  76.5333° W
Galesville, West River, Maryland                    Sub 38.8417° N,  76.5400° W
Gallant Channel, North Carolina                     Sub 34.7333° N,  76.6667° W
Gallant Channel, North Carolina                     Sub 34.7283° N,  76.6683° W
Gallinas Creek, San Pablo Bay, California           Sub 38.0150° N, 122.5033° W
Gallinas, Gallinas Creek, San Pablo Bay, California Sub 38.0150° N, 122.5033° W
Galt Island, Pine Island Sound, Florida             Sub 26.5133° N,  82.1067° W
Galt Island, Pine Island Sound, Florida             Sub 26.5167° N,  82.1000° W
Galveston (Galveston Channel), Texas                Ref 29.3100° N,  94.7933° W
Galveston (Galveston Channel), Texas (2) (expired 1 Ref 29.3133° N,  94.7867° W
Galveston (Pleasure Pier), Texas                    Ref 29.2867° N,  94.7900° W
Galveston (Pleasure Pier), Texas (2)                Sub 29.2867° N,  94.7900° W
Galveston Bay Entrance, North Jetty, Texas          Ref 29.3583° N,  94.7250° W
Galveston Bay entrance, south jetty, Texas          Sub 29.3333° N,  94.7000° W
Galveston Bay entrance, south jetty, Texas          Sub 29.3333° N,  94.7000° W
Galveston Bay Entrance, Texas Current               Ref 29.3467° N,  94.7050° W
Galveston Causeway RR. bridge, Galveston, Texas Cur Sub 29.2975° N,  94.8858° W
Galveston Channel, west end, Texas Current          Sub 29.3100° N,  94.8200° W
Galveston Pier 21, Galveston Channel, Texas         Ref 29.3100° N,  94.7933° W
Galveston Pleasure Pier, Gulf Of Mexico, Texas      Ref 29.2850° N,  94.7900° W
Galveston Pleasure Pier, Gulf Of Mexico, Texas (sub Sub 29.2850° N,  94.7883° W
Gamagori, Aichi, Japan                              Ref 34.8167° N, 137.2330° E
Gambier Bay (cannery wharf), Alaska                 Sub 57.4833° N, 133.9600° W
Gamlagætt, Faroe Islands                            Ref 61.9642° N,   6.8230° W
Gandy Bridge, east channel, Florida Current (6d)    Sub 27.8832° N,  82.5523° W
Gandy Bridge, Old Tampa Bay, Florida                Sub 27.8933° N,  82.5383° W
Gandy Bridge, west channel, Florida Current         Sub 27.8792° N,  82.5805° W
Ganges Harbour, British Columbia                    Ref 48.8500° N, 123.5000° W
Ganges Harbour, British Columbia (2)                Ref 48.8500° N, 123.5000° W
Gannet Cay, Australia                               Ref 21.9833° S, 152.4667° E
Gannet Rock, Nova Scotia                            Ref 44.5167° N,  66.7833° W
Garden City Bridge, Main Creek, Murrells Inlet, Sou Sub 33.5783° N,  79.0033° W
Garden City Bridge, Main Creek, South Carolina      Sub 33.5783° N,  79.0033° W
Garden City Pier (ocean), South Carolina            Sub 33.5750° N,  78.9967° W
Garden City Pier (ocean), South Carolina            Sub 33.5750° N,  78.9967° W
Garden Cove, Key Largo, Florida                     Sub 25.1717° N,  80.3667° W
Garden Cove, Key Largo, Florida                     Sub 25.1717° N,  80.3667° W
Garden Key, Dry Tortugas, Florida                   Sub 24.6267° N,  82.8717° W
Garden Key, Dry Tortugas, Florida                   Ref 24.6267° N,  82.8717° W
Garden Key, Dry Tortugas, Florida (2)               Sub 24.6267° N,  82.8717° W
Garden Point, Gouldsboro Bay, Maine                 Sub 44.4683° N,  67.9700° W
Gardiner, Discovery Bay, Strait of Juan de Fuca, Wa Sub 48.0667° N, 122.9167° W
Gardiner, Discovery Bay, Washington                 Sub 48.0667° N, 122.9167° W
Gardiner, Kennebec River, Maine                     Sub 44.2333° N,  69.7667° W
Gardiner, Kennebec River, Maine                     Ref 44.2333° N,  69.7667° W
Gardiner, Umpqua River, Oregon                      Sub 43.7333° N, 124.1167° W
Gardiner, Umpqua River, Oregon                      Sub 43.7333° N, 124.1166° W
Gardiners Island, 3 miles northeast of, Connecticut Sub 41.1317° N,  72.0333° W
Gardiners Point & Plum Island, between, New York Cu Sub 41.1555° N,  72.1587° W
Gardiners Pt. Ruins, 1.1 miles N of, New York Curre Sub 41.1583° N,  72.1472° W
Gardner Island, Breton Sound, Louisiana             Sub 29.6833° N,  89.3833° W
Gareloi Island, Delarof Islands, Alaska             Sub 51.7500° N, 178.8000° W
Gareloi Island, Delarof Islands, Alaska             Sub 51.7500° N, 178.8000° W
Gargathy Neck, Virginia                             Sub 37.7767° N,  75.5617° W
Gargathy Neck, Virginia                             Sub 37.7767° N,  75.5617° W
Garibaldi, Oregon                                   Ref 45.5583° N, 123.9117° W
Garibaldi, Oregon (2)                               Sub 45.5550° N, 123.9116° W
Garibaldi, Tillamook Bay, Oregon                    Ref 45.5550° N, 123.9183° W
Garibaldi, Tillamook Bay, Oregon (sub)              Sub 45.5550° N, 123.9117° W
Garnet Point, Maine                                 Ref 44.9167° N,  67.1167° W
Garnet Point, Pennamquan River, Cobscook Bay, Maine Sub 44.9233° N,  67.1300° W
Garry Island, Nunavut/NWT                           Ref 69.0500° N, 135.7500° W
Gaskins Point, Occohannock Creek, Chesapeake Bay, V Sub 37.5567° N,  75.9167° W
Gaskins Point, Occohannock Creek, Chesapeake Bay, V Ref 37.5567° N,  75.9167° W
Gaskins Point, Occohannock Creek, Chesapeake Bay, V Sub 37.5550° N,  75.9200° W
Gasparilla Pass, Florida Current                    Sub 26.8123° N,  82.2810° W
Gaspé Bay, Québec                                   Ref 48.8333° N,  64.4833° W
Gaspé Bay, Québec (2)                               Sub 48.8333° N,  64.4833° W
Gatcombe Head, Australia                            Ref 23.8833° S, 151.3833° E
Gaviota, California                                 Sub 34.4683° N, 120.2050° W
Gaviota, California                                 Sub 34.4667° N, 120.2167° W
Gay Head, 1.5 miles northwest of, Massachusetts Cur Sub 41.3633° N,  70.8633° W
Gay Head, 3 miles north of, Massachusetts Current   Sub 41.4017° N,  70.8533° W
Gay Head, 3 miles northeast of, Massachusetts Curre Sub 41.3850° N,  70.7833° W
Gay Head, Martha's Vineyard, Massachusetts          Sub 41.3533° N,  70.8300° W
Gay Head, Martha's Vineyard, Massachusetts          Ref 41.3533° N,  70.8300° W
Gay Head, Martha's Vineyard, Massachusetts (2)      Sub 41.3533° N,  70.8300° W
Gazya Sima, Kagosima, Japan                         Ref 29.9000° N, 129.5500° E
Geelong, Australia                                  Ref 38.1500° S, 144.3667° E
General Dynamics Pier, Cooper River, South Carolina Ref 33.0083° N,  79.9233° W
General Dynamics Pier, Cooper River, South Carolina Ref 33.0150° N,  79.9233° W
General Dynamics Pier, Cooper River, South Carolina Sub 33.0150° N,  79.9233° W
General Dynamics Pier, Cooper River, South Carolina Sub 33.0083° N,  79.9233° W
General Fish Company Pier, California               Sub 36.8017° N, 121.7866° W
General Fish Company Pier, Moss Landing, California Ref 36.8017° N, 121.7867° W
General Fish Company Pier, Moss Landing, California Sub 36.8017° N, 121.7867° W
George Island Landing, Chincoteague Bay, Maryland   Sub 38.0333° N,  75.3667° W
George River (Derived), Québec                      Ref 58.5167° N,  66.0000° W
George Sound, New Zealand                           Sub 44.8667° S, 167.3667° E
George Washington Bridge (Hudson River), New York C Ref 40.8500° N,  73.9500° W
George Washington Bridge, Hudson River, New York    Ref 40.8500° N,  73.9500° W
George Washington Bridge, Hudson River, New York (2 Sub 40.8500° N,  73.9500° W
Georges Shoal, Massachusetts                        Sub 41.7000° N,  69.7667° W
Georgetown Harbour, Prince Edward Island            Ref 46.1833° N,  62.5333° W
Georgetown Harbour, Prince Edward Island (2)        Sub 46.1833° N,  62.5333° W
Georgetown Lighthouse, South Carolina               Sub 33.2233° N,  79.1850° W
Georgetown Lighthouse, South Carolina               Sub 33.2233° N,  79.1850° W
Georgetown, Guyana                                  Sub  6.8000° N,  58.1667° W
Georgetown, Maryland Current                        Sub 39.3612° N,  75.8862° W
Georgetown, Sampit River, South Carolina            Sub 33.3617° N,  79.2800° W
Georgetown, Sampit River, South Carolina            Sub 33.3617° N,  79.2800° W
Georgetown, Sampit River, South Carolina Current    Sub 33.3592° N,  79.2875° W
Georgetown, St. Johns River, Florida                Ref 29.3850° N,  81.6367° W
Georgetown, St. Johns River, Florida (2)            Ref 29.3850° N,  81.6367° W
Georgetown, St. Johns River, Florida (3)            Ref 29.3850° N,  81.6367° W
Georgetown, St. Johns River, Florida (4)            Ref 29.3850° N,  81.6367° W
Georgetown, Tasmania                                Ref 41.1167° S, 146.8167° E
Georgiana Slough entrance, Mokelumne River, Califor Sub 38.1267° N, 121.5783° W
Georgiana Slough entrance, Mokelumne River, Califor Sub 38.1250° N, 121.5783° W
Georgina Point, British Columbia                    Ref 48.8667° N, 123.2833° W
Georgina Point, British Columbia (2)                Ref 48.8667° N, 123.2833° W
Geraldton, Australia                                Ref 28.7833° S, 114.5833° E
Geranium Harbour, Australia                         Ref 13.9333° S, 126.5833° E
Gerrish Island, Portsmouth Harbor, New Hampshire    Sub 43.0667° N,  70.6967° W
Gerrish Island, Portsmouth Harbor, New Hampshire    Sub 43.0667° N,  70.6950° W
Gertrude Cove, Kiska Island, Rat Islands, Alaska    Sub 51.9333° N, 177.4500° E
Gertrude Cove, Kiska Island, Rat Islands, Alaska    Sub 51.9333° N, 177.4500° E
Gethsemani, Québec                                  Ref 50.2167° N,  60.6833° W
Gibbon Anchorage, Green Island, Alaska              Sub 60.2667° N, 147.4333° W
Gibbon Anchorage, Green Island, Prince William Soun Sub 60.2667° N, 147.4333° W
Gibbs Island, Pleasant River, Maine                 Ref 44.5500° N,  67.7667° W
Gibbs Island, Pleasant River, Maine (2)             Sub 44.5500° N,  67.7667° W
Gibson Point, 0.8 mile east of, Washington Current  Sub 47.2180° N, 122.5895° W
Gibson Point, 0.8 miles E of, Washington Current    Sub 47.2167° N, 122.5833° W
Gibsons, British Columbia                           Ref 49.4000° N, 123.5000° W
Gibsons, British Columbia (2)                       Ref 49.4000° N, 123.5000° W
Gig Harbor entrance, Washington Current             Sub 47.3258° N, 122.5747° W
Gig Harbor Entrance, Washington Current             Sub 47.3333° N, 122.5667° W
Gig Harbor, Puget Sound, Washington                 Sub 47.3400° N, 122.5883° W
Gig Harbor, Washington                              Sub 47.3400° N, 122.5883° W
Gilbert Islands, New Zealand                        Sub 45.6000° S, 166.6833° E
Gilchrist, East Bay, Galveston Bay, Texas           Sub 29.5167° N,  94.4833° W
Gilchrist, East Bay, Texas                          Sub 29.5167° N,  94.4833° W
Gilgo Heading, Great South Bay, New York            Sub 40.6200° N,  73.3950° W
Gilgo Heading, Long Island, New York                Sub 40.6200° N,  73.3950° W
Gillard Pass, British Columbia Current              Ref 50.3933° N, 125.1567° W
Gillies Island, Québec                              Ref 56.5500° N,  76.6333° W
Gilmer Bay, Alaska                                  Sub 57.2167° N, 135.8333° W
Gima, Okinawa, Japan                                Ref 26.3333° N, 126.7670° E
Gingerville Creek, Maryland                         Ref 38.9583° N,  76.5550° W
Gingerville Creek, Maryland (2)                     Sub 38.9583° N,  76.5550° W
Gingerville Creek, South River, Chesapeake Bay, Mar Sub 38.9583° N,  76.5550° W
Gisborne, New Zealand                               Ref 38.6667° S, 178.0167° E
Gizo Anchorage, Solomon Islands                     Ref  8.1000° S, 156.8500° E
Glace Bay, Nova Scotia                              Sub 46.2000° N,  59.9167° W
Gladstone, Australia                                Ref 23.8333° S, 151.2500° E
Gleason Cove, Western Passage, Maine                Sub 44.9667° N,  67.0500° W
Glebe Point, Great Wicomico River, Chesapeake Bay,  Sub 37.8467° N,  76.3683° W
Glebe Point, Great Wicomico River, Chesapeake Bay,  Sub 37.8467° N,  76.3683° W
Glen Cove, Hempstead Harbor, Long Island Sound, New Sub 40.8633° N,  73.6550° W
Glen Cove, Hempstead Harbor, Long Island, New York  Sub 40.8633° N,  73.6550° W
Glendale Cove, British Columbia                     Ref 50.6667° N, 125.7333° W
Glendale Cove, British Columbia (2)                 Ref 50.6667° N, 125.7333° W
Glendale, Whidbey Island, Washington                Sub 47.9400° N, 122.3567° W
Glendale, Whidbey Island, Washington                Sub 47.9400° N, 122.3567° W
Gloucester Harbor (Ten Pound Island), Massachusetts Ref 42.6033° N,  70.6650° W
Gloucester Harbor (Ten Pound Island), Massachusetts Sub 42.6000° N,  70.6667° W
Gloucester Harbor, Massachusetts                    Sub 42.6100° N,  70.6600° W
Gloucester Point, York River, Virginia              Ref 37.2467° N,  76.5000° W
Gloucester Point, York River, Virginia              Ref 37.2467° N,  76.5000° W
Gloucester Point, York River, Virginia (2)          Sub 37.2467° N,  76.5000° W
Gloucester Point, York River, Virginia (sub)        Sub 37.2467° N,  76.5000° W
Glymont, Maryland                                   Sub 38.6167° N,  77.1333° W
Gnat Cove, Carroll Inlet, Alaska                    Sub 55.3833° N, 131.3333° W
Goaribari Island, Papua New Guinea                  Ref  7.7500° S, 144.2000° E
Godfrey Point, British Columbia                     Ref 54.0167° N, 130.2333° W
Godhavn, Disko Island, Greenland                    Sub 69.2500° N,  53.5500° W
Godthåb, Greenland                                  Ref 64.1833° N,  51.7500° W
Godthåb, Greenland (2)                              Sub 64.1667° N,  51.7333° W
Goff Point, 0.4 mile northwest of, New York Current Sub 41.0248° N,  72.0625° W
Gogo Sima, Ehime, Japan                             Ref 33.9167° N, 132.6830° E
Gokasyo, Mie, Japan                                 Ref 34.3167° N, 136.6670° E
Gold Coast Seaway, Australia                        Ref 27.9500° S, 153.4333° E
Gold River, British Columbia                        Ref 49.6833° N, 126.1333° W
Gold River, British Columbia (2)                    Ref 49.6833° N, 126.1333° W
Gold Street Bridge, Alviso Slough, San Francisco Ba Sub 37.4233° N, 121.9750° W
Gold Street Bridge, Alviso Slough, San Francisco Ba Sub 37.4233° N, 121.9750° W
Golden Beach, ICWW, Florida                         Sub 25.9667° N,  80.1250° W
Golden Beach, ICWW, Florida                         Sub 25.9667° N,  80.1233° W
Golden Gate Bridge .8 mi E ., San Francisco Bay, Ca Sub 37.8167° N, 122.4500° W
Golden Gate Point, off, Florida Current             Sub 27.3283° N,  82.5567° W
